,AAPL,AMZN,BNB,BTC,ETH,GOOGL,META,MSFT,TSLA,XRP
2022-06-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-06-13,444.88,242.39,799.41,124368.02,753.39,155.98,125.08,401.09,212.43,2.632101
2022-06-14,448.75,242.64,760.37,131239.75,765.28,153.47,124.81,408.854,214.11,2.682676
2022-06-15,451.03,232.33,686.09,129959.62,748.56,148.72,127.25,401.84,215.22,2.608197
2022-06-16,447.28,238.8,688.4,127433.91,715.74,156.2,126.36,402.77,213.94,2.597887
2022-06-17,442.08,242.97,1189.7540000000001,111718.92,695.63,156.976,126.65,406.23,209.81,2.571418
2022-06-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-06-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-06-20,456.13,249.36,619.24,111097.75,735.71,156.53,127.03,412.87399999999997,212.08,2.2698612000000002
2022-06-21,456.64,246.74,605.33,122815.65,737.72,145.36,125.69,396.33,211.25,2.75056
2022-06-22,441.31,246.77,633.68,126318.67,716.53,147.97,123.51,390.81,210.86,2.656686
2022-06-23,442.98,232.72,627.42,119541.92,698.39,147.09,123.61,388.44,212.13,2.726432
2022-06-24,451.22,234.81,562.25,117560.64,724.19,144.8,126.29,397.2,209.14,2.762856
2022-06-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-06-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-06-27,455.74,237.77,648.7,113790.94,718.53,146.37,128.12,402.57,211.14,2.619837
2022-06-28,452.24,235.07,608.73,103451.51,696.04,144.06,125.1,405.67,212.36,2.697218
2022-06-29,459.53,227.69,590.99,112914.74,714.76,144.55,126.11,404.72,216.67,2.728376
2022-06-30,454.14399999999995,234.296,580.05,104040.18,715.02,144.75,122.55,403.44,212.48,2.732791
2022-07-01,449.68,230.42,592.78,110343.24,712.69,144.58,126.11,413.22200000000004,215.26,2.861627
2022-07-02,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-04,446.25,226.75,587.2,97735.2,683.25,145.08,124.06,413.24,217.63,2.798633
2022-07-05,431.15,226.82,601.81,101062.4,672.13,142.89,121.71,405.53,215.38,2.68436
2022-07-06,428.66,228.45,608.54,98087.4,687.04,144.19,125.34,405.14,216.03,2.668102
2022-07-07,429.52,231.91,587.61,99168.59,758.68,145.54,121.39,409.4,214.5,2.618393
2022-07-08,437.26,226.99,625.65,113030.37,767.84,149.11,124.01,410.76,216.11,2.701571
2022-07-09,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-11,432.23,227.63,561.99,113596.89,694.7,149.88,123.31,404.71,214.96,2.719312
2022-07-12,433.64,242.99,584.52,105486.54,668.73,151.1,122.55,417.93600000000004,218.44,2.675018
2022-07-13,432.18,241.53,583.77,105738.43,680.32,150.88,122.14,417.93600000000004,218.05,2.596511
2022-07-14,432.19,239.72,591.94,102183.26,673.53,159.05,125.49,408.81,216.46,2.682127
2022-07-15,442.51,240.37,576.94,94409.91,654.67,157.68,127.07,409.19,217.44,2.692873
2022-07-16,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-17,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-18,436.91,253.88,594.43,107404.99,646.61,160.49,126.82,416.33,213.78,2.4101738
2022-07-19,445.97,243.59,575.0,101569.41,680.36,163.45,124.13,413.09,214.42,2.599244
2022-07-20,454.14399999999995,246.18,572.74,100284.62,712.07,166.36,123.13,410.06,215.19,2.554525
2022-07-21,451.14,241.94,592.1,116006.478,741.0,164.5,125.22,401.37,209.49,2.472514
2022-07-22,437.96,238.59,576.73,108182.91,741.48,159.74,126.77,401.04,208.21,2.534867
2022-07-23,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-24,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-25,455.43,230.83,527.75,90561.19,758.06,156.59,131.172,401.84,205.6,2.4794942
2022-07-26,442.53,233.57,520.95,91670.97,769.32,157.4,124.68,400.47,206.5,2.476998
2022-07-27,444.19,219.76,555.64,98360.42,765.24,157.78,124.72,407.05,208.19,2.363952
2022-07-28,446.19,237.22,563.35,99967.33,763.61,156.85,123.02,402.51,211.8,2.344679
2022-07-29,437.28,235.02,608.18,87311.01,746.11,154.85,120.57,396.54,215.93,2.342652
2022-07-30,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-07-31,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-01,438.63,233.43,624.74,102588.05,759.73,156.87,119.96,402.32,213.3,2.2698612000000002
2022-08-02,435.14,240.01,642.17,101299.58,785.38,152.82,120.06,400.56,211.28,2.223325
2022-08-03,448.91,239.52,675.5,99543.09,799.99,151.81,120.37,397.72,207.68,2.278127
2022-08-04,450.2,228.04,744.72,105973.95,823.99,148.99,122.88,406.07,207.28,2.293854
2022-08-05,440.28,233.26,748.47,101965.74,842.4,146.02,123.76,408.7,207.79,2.30657
2022-08-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-07,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-08,449.26,224.41,744.89,122623.97,805.75,145.28,123.51,410.41400000000004,208.1,2.322646
2022-08-09,440.83,228.24,963.6899999999999,122161.38,840.73,149.12,122.76,409.95,207.32,2.515652
2022-08-10,443.94,231.13,825.01,134329.14,865.65,146.52,124.44,398.4,203.96,2.601158
2022-08-11,441.68,237.65,835.05,131111.93,827.19,151.92,122.18,408.3,203.38,2.677498
2022-08-12,436.38,229.56,814.39,147598.918,802.03,152.61,123.62,411.59,206.23,2.510211
2022-08-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-14,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-15,440.93,232.5,753.8,120656.41,796.19,149.84,125.56000000000002,413.21,209.64,2.591572
2022-08-16,443.46,232.26,741.9,116663.71,806.83,153.31,122.93,411.12,213.81,2.582553
2022-08-17,445.38,225.81,768.71,121328.06,800.36,153.13,125.55999999999999,408.55,217.9,2.432951
2022-08-18,451.5,225.53400000000002,753.59,123849.45,782.11,154.39,122.28,400.64,207.07799999999997,2.408269
2022-08-19,434.59,226.47,786.95,133075.14,773.16,154.37,121.6,399.01,215.41,2.44879
2022-08-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-21,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-22,438.06,217.44,794.82,128929.79,775.25,153.93,120.78,408.35,216.87,2.579888
2022-08-23,446.19,216.01,814.25,138834.48,748.85,155.89,121.1,411.63,213.41,2.548301
2022-08-24,457.55,229.58,826.5,139409.72,783.46,156.856,124.04,408.71,215.95,2.623752
2022-08-25,457.55,234.74,819.5,125912.81,750.89,157.63,121.51,410.01,212.11,2.634654
2022-08-26,452.16,245.21,820.7,122009.88,737.77,158.11,121.38,410.35,213.16,2.639167
2022-08-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-28,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-08-29,449.92,241.37,874.17,130436.67,726.85,154.54,120.59,410.26,211.58,2.771812
2022-08-30,439.76,246.43,901.65,132929.22,721.09,149.79,122.27,411.68,208.98,2.795105
2022-08-31,451.64,235.33,942.58,139393.84,749.95,153.75,123.31,411.31,209.81,2.598822
2022-09-01,440.29,233.76999999999998,966.45,136942.62,737.0,153.84,128.46599999999998,408.77,207.47,2.506752
2022-09-02,446.09,230.34,967.85,127970.79,730.35,156.95,126.35,409.52,210.27,2.471419
2022-09-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-09-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-09-05,447.11,231.898,972.91,176133.09,710.86,157.99,126.1,407.7,210.98,2.626953
2022-09-06,449.21,226.448,977.55,127075.65,705.38,155.49,127.1,408.66,215.03,2.589703
2022-09-07,455.57,219.15,1029.17,123445.03,645.69,152.68,127.93,410.63,217.66,2.616663
2022-09-08,452.19,230.18,1051.97,132872.3,647.46,152.44,128.97,405.25,218.35,2.752161
2022-09-09,441.84,227.04,1087.4,123619.78,627.87,149.76,127.86,406.77,219.55,2.846196
2022-09-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-09-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-09-12,439.25,234.61,1196.86,137655.72,581.25,151.55,125.31,405.23,217.01,2.735414
2022-09-13,451.36,229.67,1143.44,136451.86,573.6,148.5,127.59,405.85,217.39,2.5678080000000003
2022-09-14,447.73,230.37,1100.53,133138.62,598.51,147.74,126.8,407.16,217.45,2.720499
2022-09-15,449.12,227.14,1105.18,142859.056,609.01,149.97,128.1,411.09,216.76,2.382754
2022-09-16,444.36,227.4,1025.24,139299.52,632.68,151.67,127.3,410.91,217.08,2.863351
2022-09-17,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-09-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-09-19,439.74,217.83,932.01,133394.07,605.65,155.44,129.39,417.29,220.96,2.750603
2022-09-20,454.39,226.32,910.59,125960.82,617.99,155.78,129.86,421.43,218.82,2.693699
2022-09-21,454.86,230.35,798.62,118989.5,625.53,157.58,131.38,416.42,215.85,2.739903
2022-09-22,454.16,227.79,778.57,125757.32,643.27,155.55,129.81,416.83,218.46,2.682825
2022-09-23,449.21,233.67,758.48,131898.24,641.17,160.42,124.77,417.3,218.21,2.479726
2022-09-24,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-09-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-09-26,456.486,223.43,1026.444,146957.41,682.52,161.97,122.3,410.83,217.46,2.671631
2022-09-27,454.312,224.22,696.51,143644.95,680.33,160.1,122.93,406.91,217.0,2.622994
2022-09-28,456.27,227.8,682.01,136292.9,652.89,157.33,123.96,408.23,215.84,2.528362
2022-09-29,454.47800000000007,237.69,657.4240000000002,142409.0,635.34,157.87,121.44,411.26,213.08,2.703368
2022-09-30,463.24,229.14,736.202,122159.3,621.08,162.18,120.18,412.2,208.50799999999998,2.794059
2022-10-01,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-02,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-03,458.29,233.33,597.73,109636.06,605.35,165.45,120.15,413.29,210.08,2.600786
2022-10-04,458.34,232.12,599.09,107473.09,630.228,159.62,119.48,413.76399999999995,215.54,2.618419
2022-10-05,459.43,227.45,597.46,102960.08,609.41,160.0,122.19,410.23,214.02,2.441751
2022-10-06,462.44,227.17,597.86,110372.68,638.22,156.43,119.21,412.62,210.34,2.509009
2022-10-07,463.91,220.37,609.47,98063.48,658.59,151.76,121.81,409.83,214.55,2.441819
2022-10-08,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-09,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-10,468.49,220.21,640.63,105681.32,706.05,150.0,124.96799999999999,416.62,216.77,2.2698612000000002
2022-10-11,466.22,222.93,670.69,105959.99,578.308,149.24,121.47,413.32,216.61,2.443209
2022-10-12,460.47,221.49,870.9799999999999,111509.62,665.13,149.72,130.056,418.13,211.042,2.377023
2022-10-13,440.73,228.58,595.71,115762.804,641.14,149.16,123.28,416.26,212.62,2.320104
2022-10-14,448.46,231.07,560.69,104777.42,657.06,155.03,123.75,424.67,211.49,2.232445
2022-10-15,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-16,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-17,454.93,224.94,665.83,122904.96,649.22,155.52,123.09,420.2,215.52,2.298793
2022-10-18,453.74,211.64,676.02,124050.52,649.87,157.04,125.16,414.59,209.15,2.127595
2022-10-19,450.67,223.48,678.67,140434.49,645.04,154.55,128.29,411.62,207.8,2.1818054
2022-10-20,459.19,217.93,648.73,142014.09,630.46,153.14,127.83,409.78,207.756,2.162431
2022-10-21,453.75200000000007,216.01,637.84,149858.32,600.73,155.91,123.71,412.16,208.87,2.6427232000000003
2022-10-22,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-23,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-24,456.69,212.6,641.97,155707.35,588.55,157.78,122.29,415.16,214.59,2.148185
2022-10-25,450.642,217.7,672.48,150698.33,615.02,158.66,121.2,413.97,218.43,2.117027
2022-10-26,462.75,210.33,900.7800000000001,155884.23,617.85,155.85,120.84,418.09,214.6,2.160886
2022-10-27,456.06,205.96,681.5,153108.81,635.05,155.76,118.34,410.9,216.23,2.074434
2022-10-28,444.36,223.88599999999997,655.18,147142.34,611.81,157.88,119.69,408.85,211.11,2.032235
2022-10-29,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-30,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-10-31,450.91,216.96,674.61,165732.13,543.52,154.03,123.81,418.26,209.75,1.858128
2022-11-01,464.98,223.18,685.3,173725.07,517.21,155.86,118.33,415.52,208.48,1.901376
2022-11-02,459.52,218.21,656.6940000000001,173550.33,509.94,154.99,128.01,420.1,210.0,1.922598
2022-11-03,461.77,221.59,642.05,165766.77,511.2,156.01,116.62,422.26,205.24200000000002,1.890894
2022-11-04,453.47,225.38,653.25,166016.85,528.15,160.12399999999997,119.03,415.72800000000007,204.608,1.84284
2022-11-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-11-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-11-07,458.72,214.99,606.45,162983.78,547.67,156.59,121.37,410.88,208.96,1.866264
2022-11-08,460.37,213.35,565.22,149300.25,550.34,162.71,121.03,414.05,206.32,1.882429
2022-11-09,453.48,221.62,552.06,99477.51999999999,585.87,157.8,125.58600000000001,416.01,208.36,1.781164
2022-11-10,445.06,223.73,547.41,112896.61,563.9,165.526,118.85,413.5,206.346,1.738806
2022-11-11,454.026,221.72,543.94,117583.17,605.09,160.64,118.9,405.69,209.24200000000002,1.732275
2022-11-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-11-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-11-14,451.46,222.58,543.29,100903.59,587.04,157.93,118.59,403.95,206.4,1.722014
2022-11-15,453.38,216.56,576.11,107853.13,610.45,162.34,121.3,410.38,208.7,1.84227
2022-11-16,453.012,222.88,585.04,112088.85,616.87,155.69,120.03,416.85,207.16,1.930695
2022-11-17,451.17,221.71,595.07,121595.63,627.11,155.41,120.61,420.54,209.82,1.991744
2022-11-18,450.77,219.608,639.68,118280.27,634.08,154.53,119.09,413.81,210.04,1.949077
2022-11-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-11-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-11-21,461.43,230.72,670.4,178957.092,671.27,156.42,119.95,410.88,210.948,2.03162
2022-11-22,464.9,240.88,677.46,128100.19,678.91,157.44,119.61,412.82,209.89,1.956059
2022-11-23,464.2,242.2,706.76,134865.59,687.48,162.002,119.5,416.35,211.97,2.067944
2022-11-24,454.1,231.64,899.0220000000002,173861.21399999998,695.54,161.56,121.06,411.66,209.82,2.3600938
2022-11-25,463.41,226.65,674.32,138462.8,652.76,159.01,121.89,419.31,208.61,2.17808
2022-11-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-11-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-11-28,460.63,226.36,638.66,131651.78,691.98,162.73,120.51,412.9,208.86,2.153441
2022-11-29,465.87,220.63,666.02,136692.75,688.85,163.58,123.32,416.36,206.94,2.200925
2022-11-30,463.44,224.0,656.41,144107.71,678.41,159.55,126.6,419.56,207.95,2.1818054
2022-12-01,454.21,227.4,635.26,142072.06,654.35,162.27,124.046,424.79,208.93,2.2365252
2022-12-02,452.95,219.79,634.29,135929.11,682.93,163.21,126.16,421.58,205.02,2.401242
2022-12-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-12-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-12-05,469.25,221.35,716.84,138374.39,676.78,162.42,122.38,421.72,205.64399999999995,2.57503
2022-12-06,471.73,226.54,717.3,134898.3,677.34,160.76,122.57,416.77,205.43,2.685738
2022-12-07,456.97,235.46,736.32,125379.14,669.1,160.86,123.6,414.95,206.1,2.585366
2022-12-08,456.15,236.36,770.76,128224.924,654.32,162.63,122.98,415.68,206.97,2.735025
2022-12-09,450.19,225.67,749.65,129550.44,661.57,166.89,125.38,425.03,208.07,2.905553
2022-12-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-12-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-12-12,450.56,218.4,760.61,166051.29,592.28,166.09,124.37,424.04,206.4,2.997654
2022-12-13,454.83,220.94,762.34,183037.28,611.12,164.07,124.67,420.76,206.73,2.913857
2022-12-14,449.84,222.45,733.69,182002.17,605.11,159.54,123.88000000000002,415.22,203.89,3.005662
2022-12-15,461.16,234.8,730.06,179631.1,610.59,164.83,124.05,417.63,205.19,2.892909
2022-12-16,455.06,246.25,667.11,157111.52,578.308,169.61,123.7,420.01,206.36,2.905873
2022-12-17,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-12-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-12-19,457.29,238.37,829.82,152367.58,606.29,172.1,119.54,423.2,209.16,3.0907
2022-12-20,460.83,230.01,857.13,157165.99,604.72,175.01,121.54,420.43,210.85,3.256765
2022-12-21,468.64,226.99,860.18,155744.3,617.77,174.44,122.76,416.71,210.07,3.347279
2022-12-22,456.4120000000001,236.88,810.29,166792.92,642.4219999999999,175.79,121.81,414.04,205.02,3.427347
2022-12-23,453.69,227.9,804.31,175922.42,580.73,175.84,118.2,409.96,207.33,3.58034
2022-12-24,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-12-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2022-12-26,452.74,231.94,852.48,171370.74,641.36,172.05,117.07,416.78,205.44,3.345179
2022-12-27,459.35,238.55,889.06,161680.57,638.83,166.26,120.56,420.88,204.33,3.156657
2022-12-28,457.8,237.97,875.89,153358.23,634.18,164.93,120.03,423.45,206.35,3.132282
2022-12-29,463.02,233.67,872.15,161430.16,657.86,163.0,120.5,412.51,205.02,3.138871
2022-12-30,468.28,239.62,867.02,165885.42,620.77,165.39,120.48,414.904,206.43,3.151424
2022-12-31,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-01,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-02,470.74,238.41,861.93,180917.62,618.7,164.03,125.162,411.38,207.0,3.012407
2023-01-03,467.51,234.42,765.97,163871.738,613.87,160.93,120.34,415.28,206.2,3.104646
2023-01-04,464.15,222.1,758.97,192259.76,606.13,163.83,121.46,410.16,206.39,3.252131
2023-01-05,465.58,216.47,737.51,189158.15,602.88,168.78,123.65,406.67,208.93,3.329367
2023-01-06,469.83,221.86,698.35,187874.03,621.23,155.63399999999996,121.54,416.35,206.24,3.301051
2023-01-07,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-08,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-09,471.28,221.1,900.7800000000001,179493.35,611.9,162.58,121.33,413.62,208.962,2.4472986
2023-01-10,471.98,222.52,644.12,155020.08,600.17,164.83,119.51,408.47,206.73,2.6427232000000003
2023-01-11,464.4,223.99,676.64,164605.45,600.17,169.65,121.86,411.71,206.23,3.377859
2023-01-12,464.18,226.57,671.09,159467.53,611.51,175.52,123.16,419.29,206.19,3.273058
2023-01-13,464.34,242.49,718.62,181615.54,603.37,181.74,124.13,411.87,204.25,3.433829
2023-01-14,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-15,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-16,469.84,246.25,704.77,221094.52,603.05,183.22,122.66,412.91,201.0,3.677453
2023-01-17,460.71,238.1,704.64,219071.86,602.89,184.47,121.95,417.15,200.77,3.842162
2023-01-18,459.33,233.58,689.58,222533.1,591.04,187.08,121.53,426.49,198.92,3.885604
2023-01-19,455.16,220.74200000000002,668.64,216690.98,603.44,180.79,123.17,424.59,196.28,4.108542
2023-01-20,463.75,243.73,617.8419999999999,222305.93,575.81,177.68,126.01,416.86800000000005,198.5,4.037608
2023-01-21,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-22,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-23,463.29,235.52,688.64,191540.86,561.76,171.58,125.93,425.5,199.28,4.136045
2023-01-24,464.58,234.25,611.23,150971.162,547.26,172.4,123.57,420.0,202.94,4.06261
