Date,Symbol,Open_x,High_x,Low_x,Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Volume_y
2022-02-23,BTC,,,,,,329784.87,330983.24,329784.87,330503.19,2259002.0
2022-02-23,ETH,,,,,,683.39,692.9,671.55,681.96,48932.0
2022-02-23,GOOGL,148.74,154.2,148.74,153.99,3987725.0,,,,,
2022-02-23,META,124.2,124.64,124.11,124.37,3699358.0,,,,,
2022-02-23,MSFT,404.95,405.84,403.45,404.21,3425440.0,,,,,
2022-02-23,TSLA,203.78,208.07,203.78,208.07,4431911.0,,,,,
2022-02-23,XRP,,,,,,2.519473,2.59785,2.519473,2.558541,19473.0
2022-02-24,AAPL,443.48,444.41,440.14,443.72,5729126.0,,,,,
2022-02-24,AMZN,230.16,236.74,230.16,236.46,6219462.0,,,,,
2022-02-24,BNB,,,,,,1563.48,1626.95,1546.73,1582.86,43299.0
2022-02-24,BTC,,,,,,319320.24,330565.07,312676.32,329715.63,287690.0
2022-02-24,ETH,,,,,,684.51,692.74,670.75,676.3,53621.0
2022-02-24,GOOGL,154.09,154.67,151.53,153.78,1090340.0,,,,,
2022-02-24,META,124.58,124.58,122.6,122.72,37144253.0,,,,,
2022-02-24,MSFT,404.68,404.97,404.22,404.7,675755.0,,,,,
2022-02-24,TSLA,208.65,212.57,208.65,211.14,3047958.0,,,,,
2022-02-24,XRP,,,,,,2.677516,2.677516,2.506589,2.510763,216205.0
2022-02-25,AAPL,446.83,446.83,433.76,434.23,1499572.0,,,,,
2022-02-25,AMZN,235.45,238.93,235.45,237.68,1407655.0,,,,,
2022-02-25,BNB,,,,,,1491.53,1522.55,1483.42,1502.91,913978.0
2022-02-25,BTC,,,,,,338742.06,343835.09,336031.26,339392.54,205489.0
2022-02-25,ETH,,,,,,686.88,686.88,646.0,664.03,95558.0
2022-02-25,GOOGL,152.55,159.4,152.55,157.62,4246015.0,,,,,
2022-02-25,META,123.04,124.31,123.04,123.68,7239762.0,,,,,
2022-02-25,MSFT,404.99,404.99,401.96,402.06,614574.0,,,,,
2022-02-25,TSLA,211.05,211.05,207.22,207.32,1461616.0,,,,,
2022-02-25,XRP,,,,,,2.537828,2.58273,2.524106,2.545214,206290.0
2022-02-28,AAPL,431.6,448.67,431.6,448.64,1457332.0,,,,,
2022-02-28,AMZN,237.38,237.38,221.9,222.86,681555.0,,,,,
2022-02-28,BNB,,,,,,1319.46,1319.46,1248.61,1258.46,143943.0
2022-02-28,BTC,,,,,,366072.98,367227.69,357005.42,365574.97,224665.0
2022-02-28,ETH,,,,,,731.34,749.28,726.26,735.33,141417.0
2022-02-28,GOOGL,157.09,157.09,153.4,154.4,3632050.0,,,,,
2022-02-28,META,123.89,127.67,123.89,127.42,844021.0,,,,,
2022-02-28,MSFT,400.76,405.64,400.76,402.12,555516.0,,,,,
2022-02-28,TSLA,208.78,211.54,205.6,208.18,1608448.0,,,,,
2022-02-28,XRP,,,,,,2.556397,2.556397,2.449638,2.470923,18863.0
2022-03-01,AAPL,447.24,447.24,439.03,442.18,1472048.0,,,,,
2022-03-01,AMZN,221.25,221.25,215.29,216.34,7687773.0,,,,,
2022-03-01,BNB,,,,,,1269.07,1301.34,1259.07,1288.8,41518.0
2022-03-01,BTC,,,,,,338442.89,367036.3,338442.89,365241.73,2012519.0
2022-03-01,ETH,,,,,,742.22,747.26,741.34,743.74,24061.0
2022-03-01,GOOGL,154.35,155.63,154.35,154.98,4555878.0,,,,,
2022-03-01,META,126.99,126.99,126.73,126.74,1126048.0,,,,,
2022-03-01,MSFT,400.87,401.1,395.71,399.68,816731.0,,,,,
2022-03-01,TSLA,207.63,207.65,207.13,207.35,292861.0,,,,,
2022-03-01,XRP,,,,,,2.395472,2.46045,2.395472,2.454093,347536.0
2022-03-02,AAPL,441.38,441.38,437.43,439.3,4650618.0,,,,,
2022-03-02,AMZN,218.58,220.04,216.7,219.42,6533564.0,,,,,
2022-03-02,BNB,,,,,,1312.51,1335.93,1293.63,1314.26,289933.0
2022-03-02,BTC,,,,,,408166.56,426674.92,408166.56,418636.96,1785835.0
2022-03-02,ETH,,,,,,734.8,740.38,720.88,728.1,404356.0
2022-03-02,GOOGL,154.21,154.72,154.04,154.43,1179819.0,,,,,
2022-03-02,META,126.21,127.07,126.21,126.67,2364596.0,,,,,
2022-03-02,MSFT,401.23,405.71,399.86,403.6,5328687.0,,,,,
2022-03-02,TSLA,206.85,206.85,204.47,206.57,5108797.0,,,,,
2022-03-02,XRP,,,,,,2.422449,2.563763,2.422449,2.558701,1126340.0
2022-03-03,AAPL,439.25,443.95,436.44,439.41,2257386.0,,,,,
2022-03-03,AMZN,218.57,234.26,218.57,232.21,5582628.0,,,,,
2022-03-03,BNB,,,,,,1354.04,1408.72,1354.04,1392.7,3458765.0
2022-03-03,BTC,,,,,,427894.29,432542.95,421094.52,421579.26,1476361.0
2022-03-03,ETH,,,,,,742.12,765.43,714.12,746.61,102618.0
2022-03-03,GOOGL,153.98,157.45,153.98,155.09,12007651.0,,,,,
2022-03-03,META,127.16,127.16,126.41,126.57,1147796.0,,,,,
2022-03-03,MSFT,403.28,403.28,401.15,401.36,2430923.0,,,,,
2022-03-03,TSLA,206.2,211.22,206.2,211.16,1838255.0,,,,,
2022-03-03,XRP,,,,,,2.564331,2.650901,2.564331,2.637492,2726057.0
2022-03-04,AAPL,439.35,439.35,430.53,432.32,6999445.0,,,,,
2022-03-04,AMZN,230.06,231.83,229.14,230.17,2120696.0,,,,,
2022-03-04,BNB,,,,,,1244.32,1244.32,1211.52,1215.49,5904.0
2022-03-04,BTC,,,,,,435483.13,455961.97,432762.89,449427.53,437750.0
2022-03-04,ETH,,,,,,744.33,767.14,733.7,754.95,414123.0
2022-03-04,GOOGL,154.98,154.98,150.65,152.47,1588922.0,,,,,
2022-03-04,META,126.95,130.07,126.78,127.96,403208.0,,,,,
2022-03-04,MSFT,400.85,400.85,394.11,394.34,18748124.0,,,,,
2022-03-04,TSLA,212.3,212.3,211.0,211.22,943053.0,,,,,
2022-03-04,XRP,,,,,,2.6386,2.680711,2.6386,2.679104,427470.0
2022-03-07,AAPL,431.25,449.85,431.25,445.0,8103878.0,,,,,
2022-03-07,AMZN,234.04,234.04,226.3,226.35,1354943.0,,,,,
2022-03-07,BNB,,,,,,1273.93,1284.33,1229.26,1271.78,100559.0
2022-03-07,BTC,,,,,,453243.37,461235.78,446679.5,454609.09,491139.0
2022-03-07,ETH,,,,,,807.59,807.59,799.13,799.95,414648.0
2022-03-07,GOOGL,154.98,154.98,145.79,149.13,15352391.0,,,,,
2022-03-07,META,128.11,128.11,125.95,126.48,10078722.0,,,,,
2022-03-07,MSFT,395.56,403.83,395.56,400.44,1670046.0,,,,,
2022-03-07,TSLA,211.11,211.11,206.39,208.48,2472184.0,,,,,
2022-03-07,XRP,,,,,,2.478861,2.478861,2.383656,2.383904,479554.0
2022-03-08,AAPL,446.61,446.61,426.61,436.75,33666803.0,,,,,
2022-03-08,AMZN,226.39,232.52,222.85,227.25,2296928.0,,,,,
2022-03-08,BNB,,,,,,1322.18,1322.18,1262.52,1265.06,54014.0
2022-03-08,BTC,,,,,,443284.03,462813.15,424708.28,439575.44,14136.0
2022-03-08,ETH,,,,,,819.27,819.27,786.99,795.36,857503.0
2022-03-08,GOOGL,149.75,149.75,147.66,149.37,1830710.0,,,,,
2022-03-08,META,125.96,129.42,125.96,129.16,14632727.0,,,,,
2022-03-08,MSFT,400.18,401.6,400.18,400.68,1257341.0,,,,,
2022-03-08,TSLA,209.22,209.5,208.14,208.58,482832.0,,,,,
2022-03-08,XRP,,,,,,2.408807,2.408807,2.328592,2.353446,74374.0
2022-03-09,AAPL,437.78,446.96,437.78,440.39,1395331.0,,,,,
2022-03-09,AMZN,225.15,236.61,225.15,234.36,5872244.0,,,,,
2022-03-09,BNB,,,,,,1224.66,1299.32,1176.85,1215.26,22087.0
2022-03-09,BTC,,,,,,412926.07,439483.15,403187.47,420754.21,86424.0
2022-03-09,ETH,,,,,,769.83,775.73,761.07,770.69,28554.0
2022-03-09,GOOGL,148.9,150.97,148.9,150.93,52925800.0,,,,,
2022-03-09,META,129.26,132.71,129.26,132.02,4905950.0,,,,,
2022-03-09,MSFT,401.46,401.92,401.29,401.6,10947852.0,,,,,
2022-03-09,TSLA,208.56,208.56,206.06,206.39,18283989.0,,,,,
2022-03-09,XRP,,,,,,2.333675,2.481701,2.185945,2.407544,36489.0
2022-03-10,AAPL,441.21,446.44,441.21,445.58,30013042.0,,,,,
2022-03-10,AMZN,234.71,237.74,229.86,233.18,3595338.0,,,,,
2022-03-10,BNB,,,,,,1246.33,1264.22,1182.66,1225.2,11589.0
2022-03-10,BTC,,,,,,396571.4,413785.52,396571.4,413231.69,18412.0
2022-03-10,ETH,,,,,,764.35,764.35,736.05,760.57,23593.0
2022-03-10,GOOGL,149.99,149.99,144.38,146.46,5255754.0,,,,,
2022-03-10,META,131.88,132.61,131.88,132.51,26390405.0,,,,,
2022-03-10,MSFT,400.94,400.94,396.87,398.93,7431966.0,,,,,
2022-03-10,TSLA,206.45,209.65,206.45,208.77,6290296.0,,,,,
2022-03-10,XRP,,,,,,2.34433,2.629495,2.34433,2.492303,556616.0
2022-03-11,AAPL,447.55,451.97,447.55,451.9,1728375.0,,,,,
2022-03-11,AMZN,229.37,244.08,224.39,235.19,4014925.0,,,,,
2022-03-11,BNB,,,,,,1253.84,1253.84,1181.93,1191.95,1375416.0
2022-03-11,BTC,,,,,,433040.01,433040.01,430811.17,430829.64,1032248.0
2022-03-11,ETH,,,,,,779.2,786.16,776.27,784.38,690870.0
2022-03-11,GOOGL,146.03,146.03,142.81,144.41,2060706.0,,,,,
2022-03-11,META,132.65,133.87,132.65,133.23,14866753.0,,,,,
2022-03-11,MSFT,399.64,399.64,391.29,393.07,9753305.0,,,,,
2022-03-11,TSLA,209.95,209.95,202.77,203.92,5993900.0,,,,,
2022-03-11,XRP,,,,,,2.368206,2.368206,2.273344,2.309494,8522.0
2022-03-14,AAPL,454.05,454.05,446.96,447.07,1581170.0,,,,,
2022-03-14,AMZN,237.46,237.46,222.57,224.42,1347909.0,,,,,
2022-03-14,BNB,,,,,,1202.94,1202.94,1128.44,1148.53,141857.0
2022-03-14,BTC,,,,,,409622.36,424399.88,409622.36,421853.33,1110456.0
2022-03-14,ETH,,,,,,811.57,841.26,811.57,828.24,403186.0
2022-03-14,GOOGL,145.0,149.13,145.0,148.77,8025281.0,,,,,
2022-03-14,META,133.91,133.91,130.34,131.37,1320552.0,,,,,
2022-03-14,MSFT,393.51,399.23,393.51,397.44,3450349.0,,,,,
2022-03-14,TSLA,203.96,208.33,203.96,205.2,2039260.0,,,,,
2022-03-14,XRP,,,,,,2.380206,2.424128,2.350449,2.405652,119999.0
2022-03-15,AAPL,447.35,450.89,445.01,450.66,4524062.0,,,,,
2022-03-15,AMZN,223.21,227.93,214.9,221.9,3747403.0,,,,,
2022-03-15,BNB,,,,,,1196.57,1215.77,1196.57,1212.31,170803.0
2022-03-15,BTC,,,,,,358737.21,377352.82,358737.21,367683.2,75059.0
2022-03-15,ETH,,,,,,875.49,875.49,812.24,821.59,146351.0
2022-03-15,GOOGL,148.71,156.04,148.71,155.19,5954004.0,,,,,
2022-03-15,META,131.66,131.66,129.34,129.89,461077.0,,,,,
2022-03-15,MSFT,399.16,405.29,398.82,401.59,940586.0,,,,,
2022-03-15,TSLA,204.46,206.48,204.46,206.07,6110923.0,,,,,
2022-03-15,XRP,,,,,,2.425341,2.610594,2.371436,2.448925,968253.0
2022-03-16,AAPL,448.77,465.3,448.77,460.8,581994.0,,,,,
2022-03-16,AMZN,221.19,222.13,219.93,221.02,2576720.0,,,,,
2022-03-16,BNB,,,,,,1189.42,1212.15,1189.42,1211.21,432833.0
2022-03-16,BTC,,,,,,328555.45,328555.45,321413.62,321883.01,602281.0
2022-03-16,ETH,,,,,,811.63,811.63,807.97,807.98,247647.0
2022-03-16,GOOGL,157.24,159.83,157.24,158.56,14644779.0,,,,,
2022-03-16,META,129.01,129.41,126.53,128.04,5634091.0,,,,,
2022-03-16,MSFT,403.03,406.05,403.03,405.58,1418193.0,,,,,
2022-03-16,TSLA,206.04,211.05,206.04,210.0,504955.0,,,,,
2022-03-16,XRP,,,,,,2.362586,2.422693,2.362586,2.422553,294797.0
2022-03-17,AAPL,457.29,458.36,454.59,456.1,2435888.0,,,,,
2022-03-17,AMZN,220.28,227.07,220.28,227.03,12292028.0,,,,,
2022-03-17,BNB,,,,,,1212.05,1243.63,1212.05,1242.24,539651.0
2022-03-17,BTC,,,,,,316458.81,331292.74,303201.78,323719.73,149608.0
2022-03-17,ETH,,,,,,799.14,799.14,770.0,770.64,224673.0
2022-03-17,GOOGL,158.67,158.67,153.63,155.77,2283522.0,,,,,
2022-03-17,META,128.73,133.32,128.73,132.72,3214369.0,,,,,
2022-03-17,MSFT,407.18,408.21,399.66,402.15,12561448.0,,,,,
2022-03-17,TSLA,210.34,212.26,210.34,212.14,5288754.0,,,,,
2022-03-17,XRP,,,,,,2.444975,2.56344,2.430975,2.52941,182481.0
2022-03-18,AAPL,456.92,460.47,456.72,458.71,12020797.0,,,,,
2022-03-18,AMZN,224.78,233.22,224.78,231.52,972243.0,,,,,
2022-03-18,BNB,,,,,,1181.75,1184.93,1181.75,1183.75,111041.0
2022-03-18,BTC,,,,,,313490.46,313490.46,284633.17,287149.69,712544.0
2022-03-18,ETH,,,,,,765.66,786.14,765.66,785.37,22721.0
2022-03-18,GOOGL,155.16,160.09,155.16,159.81,2688074.0,,,,,
2022-03-18,META,132.93,135.2,132.93,134.33,2523610.0,,,,,
2022-03-18,MSFT,402.39,402.39,399.85,401.05,4143407.0,,,,,
2022-03-18,TSLA,212.76,212.76,205.48,207.11,2472558.0,,,,,
2022-03-18,XRP,,,,,,2.535902,2.535902,2.440471,2.451854,132209.0
2022-03-21,AAPL,457.68,457.68,452.02,454.1,1801568.0,,,,,
2022-03-21,AMZN,233.39,239.18,230.34,232.49,1262420.0,,,,,
2022-03-21,BNB,,,,,,1212.91,1212.91,1186.52,1196.78,49897.0
2022-03-21,BTC,,,,,,247017.0,260599.57,247017.0,259333.59,70405.0
2022-03-21,ETH,,,,,,744.36,749.55,711.85,733.56,50116.0
2022-03-21,GOOGL,160.1,162.78,160.1,162.74,1859959.0,,,,,
2022-03-21,META,134.9,134.9,131.03,131.4,8283004.0,,,,,
2022-03-21,MSFT,401.73,403.69,401.34,403.07,22489245.0,,,,,
2022-03-21,TSLA,206.44,209.06,206.44,208.04,1749050.0,,,,,
2022-03-21,XRP,,,,,,2.156502,2.254745,2.156502,2.204041,46758.0
2022-03-22,AAPL,455.71,455.71,437.95,440.68,13530445.0,,,,,
2022-03-22,AMZN,231.72,233.13,231.72,232.4,11535027.0,,,,,
2022-03-22,BNB,,,,,,1254.82,1254.82,1181.28,1197.67,38814.0
2022-03-22,BTC,,,,,,245065.38,256950.47,245065.38,254844.99,63382.0
2022-03-22,ETH,,,,,,703.44,703.44,692.07,698.29,530883.0
2022-03-22,GOOGL,163.73,163.73,150.81,153.67,2947864.0,,,,,
2022-03-22,META,131.36,131.36,129.4,129.61,1662519.0,,,,,
2022-03-22,MSFT,402.26,402.26,400.87,401.2,2122057.0,,,,,
2022-03-22,TSLA,208.16,211.21,208.16,210.76,32602518.0,,,,,
2022-03-22,XRP,,,,,,2.270363,2.319699,2.270363,2.318169,318517.0
2022-03-23,AAPL,438.01,446.86,438.01,446.71,7041189.0,,,,,
2022-03-23,AMZN,231.18,231.18,225.43,226.85,1364439.0,,,,,
2022-03-23,BNB,,,,,,1189.37,1189.37,1137.22,1141.21,134518.0
2022-03-23,BTC,,,,,,240674.63,255971.38,240598.58,247966.23,459363.0
2022-03-23,ETH,,,,,,709.45,709.45,693.1,695.24,1109237.0
2022-03-23,GOOGL,153.89,157.05,153.89,154.77,24424054.0,,,,,
2022-03-23,META,130.25,130.25,123.93,124.82,2945971.0,,,,,
2022-03-23,MSFT,402.4,406.5,402.4,406.16,17823373.0,,,,,
2022-03-23,TSLA,211.43,212.12,209.35,211.0,1610182.0,,,,,
2022-03-23,XRP,,,,,,2.356737,2.356737,2.225571,2.252647,99259.0
2022-03-24,AAPL,445.99,457.26,445.99,452.94,877749.0,,,,,
2022-03-24,AMZN,226.36,227.97,218.91,223.79,2041380.0,,,,,
2022-03-24,BNB,,,,,,1277.33,1304.49,1277.33,1303.85,640301.0
2022-03-24,BTC,,,,,,248799.74,248799.74,229062.63,233847.78,142143.0
2022-03-24,ETH,,,,,,681.28,697.69,681.28,693.46,79731.0
2022-03-24,GOOGL,154.67,160.92,154.67,160.67,4932154.0,,,,,
2022-03-24,META,125.57,125.57,122.4,124.86,2778629.0,,,,,
2022-03-24,MSFT,406.75,406.75,404.8,404.96,11514448.0,,,,,
2022-03-24,TSLA,212.97,212.97,210.21,210.23,2089827.0,,,,,
2022-03-24,XRP,,,,,,2.228411,2.248492,2.129993,2.190193,160949.0
2022-03-25,AAPL,450.06,458.25,446.92,453.03,1893177.0,,,,,
2022-03-25,AMZN,222.24,223.31,219.22,219.68,5797418.0,,,,,
2022-03-25,BNB,,,,,,1318.28,1326.39,1146.07,1259.22,1484577.0
2022-03-25,BTC,,,,,,240222.68,255801.89,240222.68,247987.37,256655.0
2022-03-25,ETH,,,,,,706.34,718.44,683.15,691.03,536425.0
2022-03-25,GOOGL,159.51,163.92,159.51,162.29,1801325.0,,,,,
2022-03-25,META,125.09,125.09,124.33,124.34,1442072.0,,,,,
2022-03-25,MSFT,405.53,409.64,404.9,407.13,4972719.0,,,,,
2022-03-25,TSLA,210.01,210.92,208.96,210.87,8929819.0,,,,,
2022-03-25,XRP,,,,,,2.104198,2.104198,2.037846,2.07064,9936.0
2022-03-28,AAPL,452.82,452.82,434.75,442.48,12074344.0,,,,,
2022-03-28,AMZN,218.39,226.08,218.39,225.57,9241555.0,,,,,
2022-03-28,BNB,,,,,,1213.22,1213.22,1171.23,1181.09,116127.0
2022-03-28,BTC,,,,,,270942.95,289094.19,264315.89,278495.94,58262.0
2022-03-28,ETH,,,,,,701.16,701.16,694.95,695.25,256784.0
2022-03-28,GOOGL,163.66,165.94,153.3,160.62,1781963.0,,,,,
2022-03-28,META,124.64,124.64,123.57,123.78,5304540.0,,,,,
2022-03-28,MSFT,406.34,406.34,401.18,401.42,7084728.0,,,,,
2022-03-28,TSLA,211.43,211.59,211.43,211.57,1668095.0,,,,,
2022-03-28,XRP,,,,,,1.92391,2.089855,1.92391,2.027323,68733.0
2022-03-29,AAPL,442.25,442.25,435.82,437.64,977118.0,,,,,
2022-03-29,AMZN,224.84,224.84,216.4,218.35,3561665.0,,,,,
2022-03-29,BNB,,,,,,1275.71,1290.11,1275.71,1285.9,715318.0
2022-03-29,BTC,,,,,,262316.48,269460.48,262316.48,268896.91,285482.0
2022-03-29,ETH,,,,,,689.74,716.54,689.74,704.41,97861.0
2022-03-29,GOOGL,160.34,160.34,157.83,158.02,1455605.0,,,,,
2022-03-29,META,124.71,124.98,122.09,123.59,1324202.0,,,,,
2022-03-29,MSFT,401.95,401.95,397.72,398.19,3038129.0,,,,,
2022-03-29,TSLA,211.28,213.95,211.28,212.86,3290414.0,,,,,
2022-03-29,XRP,,,,,,1.963231,2.044032,1.963231,2.039484,40254.0
2022-03-30,AAPL,437.09,444.86,437.09,443.69,1279962.0,,,,,
2022-03-30,AMZN,217.66,227.7,217.66,227.12,4663151.0,,,,,
2022-03-30,BNB,,,,,,1229.79,1270.8,1154.36,1203.28,2282048.0
2022-03-30,BTC,,,,,,247469.59,286454.07,247469.59,265977.76,68781.0
2022-03-30,ETH,,,,,,663.4,702.44,663.4,691.24,46122.0
2022-03-30,GOOGL,158.34,158.34,156.1,156.75,6682806.0,,,,,
2022-03-30,META,123.65,124.19,123.29,123.39,6904671.0,,,,,
2022-03-30,MSFT,398.9,398.9,397.98,398.01,7991140.0,,,,,
2022-03-30,TSLA,213.42,213.42,209.57,209.66,3580836.0,,,,,
2022-03-30,XRP,,,,,,2.034027,2.069696,2.030622,2.063585,7994.0
2022-03-31,AAPL,441.69,454.29,441.69,452.88,11431910.0,,,,,
2022-03-31,AMZN,224.46,240.39,224.46,238.37,18880062.0,,,,,
2022-03-31,BNB,,,,,,1257.71,1257.71,1168.02,1189.15,2409632.0
2022-03-31,BTC,,,,,,264363.73,280446.19,264363.73,268995.37,308196.0
2022-03-31,ETH,,,,,,667.18,693.26,655.77,677.64,400199.0
2022-03-31,GOOGL,155.68,155.68,152.48,153.48,7227215.0,,,,,
2022-03-31,META,123.14,125.8,123.14,124.66,1384874.0,,,,,
2022-03-31,MSFT,396.1,406.43,396.1,403.18,367087.0,,,,,
2022-03-31,TSLA,210.28,210.28,209.39,209.44,2679696.0,,,,,
2022-03-31,XRP,,,,,,2.029195,2.129981,2.029195,2.092103,82196.0
2022-04-01,AAPL,452.81,452.81,442.81,443.94,1455626.0,,,,,
2022-04-01,AMZN,239.45,239.45,239.11,239.19,1710259.0,,,,,
2022-04-01,BNB,,,,,,1210.07,1210.07,1147.26,1149.83,348775.0
2022-04-01,BTC,,,,,,279894.6,279894.6,257708.71,257853.52,3109889.0
2022-04-01,ETH,,,,,,666.59,673.01,656.7,670.57,87003.0
2022-04-01,GOOGL,152.18,154.24,152.18,154.19,14206522.0,,,,,
2022-04-01,META,124.72,124.72,124.08,124.09,5629036.0,,,,,
2022-04-01,MSFT,403.99,410.27,402.63,406.32,1846961.0,,,,,
2022-04-01,TSLA,209.73,209.73,205.24,206.99,2351624.0,,,,,
2022-04-01,XRP,,,,,,2.212896,2.218041,2.19378,2.201683,743363.0
2022-04-04,AAPL,444.82,458.2,444.82,453.11,5887577.0,,,,,
2022-04-04,AMZN,236.84,254.39,236.84,248.79,6042368.0,,,,,
2022-04-04,BNB,,,,,,1104.19,1104.19,1051.02,1059.92,37437.0
2022-04-04,BTC,,,,,,278536.25,278536.25,255729.32,270132.6,733666.0
2022-04-04,ETH,,,,,,684.57,696.75,684.57,696.69,81501.0
2022-04-04,GOOGL,154.23,154.23,153.79,153.84,4492608.0,,,,,
2022-04-04,META,123.24,123.26,123.14,123.21,735208.0,,,,,
2022-04-04,MSFT,406.0,411.37,404.98,407.52,514600.0,,,,,
2022-04-04,TSLA,206.57,207.32,206.57,207.18,1662729.0,,,,,
2022-04-04,XRP,,,,,,2.346942,2.346942,2.224459,2.274874,4341.0
2022-04-05,AAPL,451.15,453.57,440.76,446.28,971806.0,,,,,
2022-04-05,AMZN,249.12,249.12,235.01,238.39,2135319.0,,,,,
2022-04-05,BNB,,,,,,1144.85,1213.26,1029.86,1123.84,256563.0
2022-04-05,BTC,,,,,,276066.63,281499.53,273241.17,276076.32,12465.0
2022-04-05,ETH,,,,,,722.71,723.41,696.05,715.95,78063.0
2022-04-05,GOOGL,154.63,154.63,149.74,150.43,5349868.0,,,,,
2022-04-05,META,122.67,124.46,122.67,123.7,11045454.0,,,,,
2022-04-05,MSFT,406.42,407.09,404.83,406.87,1001968.0,,,,,
2022-04-05,TSLA,207.2,210.23,207.2,209.26,6865484.0,,,,,
2022-04-05,XRP,,,,,,2.334709,2.357253,2.201443,2.313683,158227.0
2022-04-06,AAPL,444.1,444.1,434.49,436.34,2896649.0,,,,,
2022-04-06,AMZN,237.3,249.13,237.3,243.27,5580970.0,,,,,
2022-04-06,BNB,,,,,,1071.18,1098.2,1040.32,1083.13,717288.0
2022-04-06,BTC,,,,,,277368.13,318648.67,275625.92,285985.77,98027.0
2022-04-06,ETH,,,,,,744.66,755.17,729.35,739.96,4833721.0
2022-04-06,GOOGL,149.68,152.72,149.68,151.14,2763391.0,,,,,
2022-04-06,META,123.6,125.35,123.6,125.18,1660858.0,,,,,
2022-04-06,MSFT,406.58,406.58,403.52,404.15,8512871.0,,,,,
2022-04-06,TSLA,209.98,209.98,208.35,208.6,2310977.0,,,,,
2022-04-06,XRP,,,,,,2.223637,2.223637,2.163071,2.165735,142235.0
2022-04-07,AAPL,436.68,437.22,436.68,437.09,9165847.0,,,,,
2022-04-07,AMZN,243.89,243.89,236.62,238.75,6610721.0,,,,,
2022-04-07,BNB,,,,,,1107.52,1141.08,1065.82,1089.89,199493.0
2022-04-07,BTC,,,,,,301107.21,301107.21,264159.41,276433.0,59805.0
2022-04-07,ETH,,,,,,730.09,730.09,705.77,711.9,301397.0
2022-04-07,GOOGL,151.44,151.44,144.44,145.42,5231608.0,,,,,
2022-04-07,META,125.06,130.27,125.06,130.16,2062734.0,,,,,
2022-04-07,MSFT,405.72,405.72,396.01,401.93,4726987.0,,,,,
2022-04-07,TSLA,207.92,210.62,207.92,209.7,634283.0,,,,,
2022-04-07,XRP,,,,,,2.083248,2.083248,2.037211,2.053338,7604.0
2022-04-08,AAPL,438.1,443.75,438.1,441.14,1677834.0,,,,,
2022-04-08,AMZN,236.91,241.81,236.91,241.41,830528.0,,,,,
2022-04-08,BNB,,,,,,1101.91,1102.75,1055.98,1082.12,88764.0
2022-04-08,BTC,,,,,,290236.84,293863.13,286840.49,291822.86,718765.0
2022-04-08,ETH,,,,,,754.5,767.33,722.49,747.12,99563.0
2022-04-08,GOOGL,147.26,150.96,147.26,149.69,2355247.0,,,,,
2022-04-08,META,130.69,130.69,128.73,129.38,2805768.0,,,,,
2022-04-08,MSFT,401.54,403.05,396.72,401.65,2790132.0,,,,,
2022-04-08,TSLA,210.71,212.87,210.71,212.45,890749.0,,,,,
2022-04-08,XRP,,,,,,2.045067,2.211139,2.045067,2.149283,73618.0
2022-04-11,AAPL,445.03,445.03,425.64,434.0,470570.0,,,,,
2022-04-11,AMZN,241.42,241.42,228.65,231.31,5684391.0,,,,,
2022-04-11,BNB,,,,,,1049.34,1051.71,1044.89,1048.63,998828.0
2022-04-11,BTC,,,,,,259215.88,279507.75,258079.98,264028.27,37783.0
2022-04-11,ETH,,,,,,763.84,772.37,737.24,759.33,53200.0
2022-04-11,GOOGL,149.03,149.82,148.87,149.09,755574.0,,,,,
2022-04-11,META,129.46,131.76,129.46,130.1,1207708.0,,,,,
2022-04-11,MSFT,402.31,402.31,388.49,388.84,3951628.0,,,,,
2022-04-11,TSLA,211.99,213.66,211.99,212.78,6569975.0,,,,,
2022-04-11,XRP,,,,,,2.354969,2.409252,2.242497,2.314568,696193.0
2022-04-12,AAPL,434.65,454.61,432.47,444.0,1073050.0,,,,,
2022-04-12,AMZN,231.54,235.06,229.0,232.19,22441696.0,,,,,
2022-04-12,BNB,,,,,,1036.2,1056.34,1011.62,1029.13,4009266.0
2022-04-12,BTC,,,,,,243585.87,246369.37,241070.4,244373.93,356519.0
2022-04-12,ETH,,,,,,749.47,766.3,741.98,765.21,81370.0
2022-04-12,GOOGL,149.84,151.89,149.84,151.88,4053348.0,,,,,
2022-04-12,META,129.25,129.25,127.83,128.49,5193234.0,,,,,
2022-04-12,MSFT,389.77,389.77,385.29,387.11,1342503.0,,,,,
2022-04-12,TSLA,212.67,212.67,210.59,210.59,2814130.0,,,,,
2022-04-12,XRP,,,,,,2.359355,2.359355,2.244006,2.297106,14641.0
2022-04-13,AAPL,441.96,457.73,441.96,448.52,9075264.0,,,,,
2022-04-13,AMZN,232.74,234.17,232.3,233.19,10465895.0,,,,,
2022-04-13,BNB,,,,,,1000.24,1000.24,970.92,976.08,1263620.0
2022-04-13,BTC,,,,,,252868.15,266345.93,252868.15,259691.48,234919.0
2022-04-13,ETH,,,,,,757.5,763.83,757.5,763.15,318580.0
2022-04-13,GOOGL,153.25,153.25,151.06,151.07,4556531.0,,,,,
2022-04-13,META,128.31,128.31,127.45,128.01,3335110.0,,,,,
2022-04-13,MSFT,388.22,390.86,387.38,390.69,2968957.0,,,,,
2022-04-13,TSLA,210.84,211.71,210.84,211.54,1434860.0,,,,,
